anomaly_label,anomaly_score,anomaly_probability,User ID,Login Timestamp,Country,IP Address,Round-Trip Time [ms],device_type,browser,os,hour,day,day_of_week,month,is_weekend,time_category,is_business_hours,ip_version,is_private_ip,is_typical_country,is_typical_device,is_typical_browser,is_typical_hour,rtt_deviation,login_frequency,risk_score
0,0.08854267313396624,0.33882216127439235,-6990269370615489178,2020-02-03 12:55:42.342,US,10.0.9.231,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,9,0.0
0,0.11016879148001651,0.2637015923943381,175081171482616270,2020-02-03 12:55:42.858,NO,84.208.140.144,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.03443221732321777,0.5267804512374568,-4324475583306591935,2020-02-03 12:55:43.526,US,45.130.53.114,0.0,mobile,chrome,android,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.026244591117450033,0.5552210215012761,-8249029477969185448,2020-02-03 12:55:45.035,UA,176.124.234.52,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.10340163979495848,0.2872079968329331,7665003722713523940,2020-02-03 12:55:45.343,DE,212.88.129.172,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,8,5.555555555555555
0,0.03392106193164146,0.5285560025956288,-8201482797153323148,2020-02-03 12:55:45.856,PL,10.0.77.246,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.10825996171653873,0.2703321108920702,1349386967657679351,2020-02-03 12:55:45.867,US,170.39.76.12,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,6,5.555555555555555
0,0.10700747142933925,0.27468276602978936,4355210870225907155,2020-02-03 12:55:46.246,DE,185.161.200.171,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.06215903087243069,0.43046848374891866,6963462083639776987,2020-02-03 12:55:46.624,NO,81.166.167.26,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.0010736697545828955,0.6426548319409118,-3316423915746945154,2020-02-03 12:55:48.498,NO,158.149.78.165,0.0,mobile,chrome,android,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08098201073267958,0.3650849076261168,-4324475583306591935,2020-02-03 12:55:48.811,NO,10.0.58.107,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.00989045882049433,0.6120287991166868,-4324475583306591935,2020-02-03 12:55:49.079,BR,10.1.105.201,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,1,0,1,0,1,0.0,3470,44.44444444444444
0,0.07148265115444508,0.39808192003928045,-6277916698521575698,2020-02-03 12:55:51.221,PL,10.0.83.196,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,2,0.0
0,0.07834013504293524,0.37426173730716883,-4324475583306591935,2020-02-03 12:55:52.287,UA,193.239.255.33,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.11126858532685124,0.25988134420633635,-6571967833405293404,2020-02-03 12:55:53.279,PL,176.107.129.205,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.09931889016078743,0.3013898518568504,-3846876600927010388,2020-02-03 12:55:54.361,DE,10.2.146.231,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,4,0.0
0,0.07834013504293524,0.37426173730716883,-4324475583306591935,2020-02-03 12:55:55.323,UA,193.239.255.33,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
1,-0.037848682749943796,0.7778556671302771,-4324475583306591935,2020-02-03 12:55:56.009,NO,37.148.148.25,0.0,desktop,chrome,windows,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.11016879148001651,0.2637015923943381,-3128496024590494755,2020-02-03 12:55:58.101,NO,80.203.41.36,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11016879148001651,0.2637015923943381,-1605750797312076346,2020-02-03 12:55:58.561,NO,158.149.23.154,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08850649142546052,0.33894784219791774,6545142044472281291,2020-02-03 12:56:00.267,GB,37.152.60.85,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.02551380459274044,0.7350091863421746,-4324475583306591935,2020-02-03 12:56:00.757,PL,185.19.118.32,0.0,mobile,firefox,linux,12,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.08131268215710741,0.3639362860788785,-5760437455869367946,2020-02-03 12:56:04.290,NO,80.203.188.235,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.07153374711426819,0.3979044329143159,7970810068157524682,2020-02-03 12:56:05.046,RO,10.2.67.192,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,3,0.0
0,0.07148265115444508,0.39808192003928045,-6277916698521575698,2020-02-03 12:56:06.892,PL,10.0.83.196,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,2,0.0
0,0.11016879148001651,0.2637015923943381,-2863561872132797468,2020-02-03 12:56:07.060,NO,80.202.230.142,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.0768875980747169,0.3793072753748822,8666462514341207358,2020-02-03 12:56:07.397,NO,46.250.201.17,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.08098201073267958,0.3650849076261168,-4324475583306591935,2020-02-03 12:56:07.777,NO,10.0.58.107,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
1,-0.01705427534246806,0.7056241326044113,3585702241004528443,2020-02-03 12:56:07.880,NO,10.0.183.132,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.08850649142546052,0.33894784219791774,3969816634907038554,2020-02-03 12:56:09.150,NO,185.10.29.73,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08850649142546052,0.33894784219791774,7770150396793887076,2020-02-03 12:56:09.546,NO,51.174.146.9,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11126858532685124,0.25988134420633635,-6571967833405293404,2020-02-03 12:56:09.730,PL,176.107.129.205,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.03763816854891977,0.5156442465786847,-4324475583306591935,2020-02-03 12:56:09.885,BR,138.0.188.161,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.061484955679928066,0.43280995396185573,2296203301535855090,2020-02-03 12:56:11.707,NO,10.1.29.110,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.07954613090972462,0.37007258536919485,-4421590222091372105,2020-02-03 12:56:11.880,NO,109.247.199.15,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.08635183536527535,0.3464322638769256,-4324475583306591935,2020-02-03 12:56:12.101,US,209.236.123.126,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.0071140185743838735,0.6216730527646093,-4324475583306591935,2020-02-03 12:56:12.608,NO,10.0.160.153,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,1,1,0.0,3470,50.0
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:12.657,NO,185.90.212.111,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.12687598493651575,0.205667420160625,-2346814663405225403,2020-02-03 12:56:13.489,NO,92.220.255.113,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11016879148001651,0.2637015923943381,-6909652539518150205,2020-02-03 12:56:13.917,NO,92.221.20.229,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08098201073267958,0.3650849076261168,-4324475583306591935,2020-02-03 12:56:14.062,NO,10.0.58.107,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
1,-0.04547048187570002,0.804330778246132,5305410657215448500,2020-02-03 12:56:15.721,NO,10.0.68.10,1594.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
1,-0.012929926945302705,0.6912977799554076,-4324475583306591935,2020-02-03 12:56:16.503,FR,95.81.137.249,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.10340163979495848,0.2872079968329331,7665003722713523940,2020-02-03 12:56:17.439,DE,212.88.129.172,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,8,5.555555555555555
0,0.06215903087243069,0.43046848374891866,-1675403996072047939,2020-02-03 12:56:17.729,NO,80.239.48.192,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.0071140185743838735,0.6216730527646093,-4324475583306591935,2020-02-03 12:56:18.229,BD,10.0.181.226,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,1,1,0.0,3470,50.0
0,0.061484955679928066,0.43280995396185573,-8017342886338235695,2020-02-03 12:56:18.555,NO,10.0.77.227,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.014410833048141614,0.5963268096011427,-4324475583306591935,2020-02-03 12:56:19.488,US,199.26.84.155,0.0,mobile,chrome,windows,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.026244591117450033,0.5552210215012761,-1044316614858834456,2020-02-03 12:56:21.037,NO,158.149.1.149,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11016879148001651,0.2637015923943381,8997545923483197373,2020-02-03 12:56:21.769,NO,79.160.203.127,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.1421793656851006,0.1525095372143438,3263817490451839846,2020-02-03 12:56:23.018,NO,156.52.66.122,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.11016879148001651,0.2637015923943381,-8792991886230616928,2020-02-03 12:56:23.279,NO,79.160.111.232,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11016879148001651,0.2637015923943381,6446160220788883066,2020-02-03 12:56:23.713,NO,80.203.253.130,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.061484955679928066,0.43280995396185573,-6304020065410980076,2020-02-03 12:56:24.403,NO,10.2.180.30,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.08850649142546052,0.33894784219791774,-1793360445034894223,2020-02-03 12:56:24.693,PL,176.107.129.205,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:24.710,UA,146.120.168.248,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.03763816854891977,0.5156442465786847,-4324475583306591935,2020-02-03 12:56:25.465,PL,171.22.88.58,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.08850649142546052,0.33894784219791774,-2252522027423477095,2020-02-03 12:56:26.160,US,170.39.76.18,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.07834013504293524,0.37426173730716883,-4324475583306591935,2020-02-03 12:56:26.742,BR,187.0.73.170,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.14139183473887784,0.1552451077751008,-5180418108068744021,2020-02-03 12:56:26.845,AU,188.116.36.69,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.10700747142933925,0.27468276602978936,4355210870225907155,2020-02-03 12:56:27.006,DE,185.161.200.171,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.10077282892294753,0.2963394445122436,3963762661448125993,2020-02-03 12:56:28.591,US,10.0.0.42,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,2,0.0
0,0.07954613090972462,0.37007258536919485,-3010212106777969867,2020-02-03 12:56:28.811,NO,109.247.167.18,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.11016879148001651,0.2637015923943381,5328327119791896052,2020-02-03 12:56:29.222,NO,46.212.30.112,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.02551380459274044,0.7350091863421746,-4324475583306591935,2020-02-03 12:56:29.633,NO,109.74.189.19,0.0,mobile,firefox,linux,12,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.08635183536527535,0.3464322638769256,-4324475583306591935,2020-02-03 12:56:31.683,US,23.137.224.204,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:31.916,NO,158.149.84.10,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.10340163979495848,0.2872079968329331,2206345354760833277,2020-02-03 12:56:32.639,US,170.39.76.234,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,8,5.555555555555555
0,0.05343423669816949,0.4607749627593596,-4324475583306591935,2020-02-03 12:56:32.973,PL,10.0.83.196,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:34.463,NO,51.174.99.209,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.08131268215710741,0.3639362860788785,-5760437455869367946,2020-02-03 12:56:34.852,NO,80.203.188.235,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.11016879148001651,0.2637015923943381,-9062098779205720309,2020-02-03 12:56:35.490,NO,152.93.183.94,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11126858532685124,0.25988134420633635,6583326885602029487,2020-02-03 12:56:36.131,US,170.39.78.202,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:36.322,AU,188.116.36.69,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.14139183473887784,0.1552451077751008,-5180418108068744021,2020-02-03 12:56:37.629,AU,188.116.36.69,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.11016879148001651,0.2637015923943381,1693450278536688389,2020-02-03 12:56:38.258,NO,92.220.211.154,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.13492540165801492,0.17770693489942813,2697186633587365795,2020-02-03 12:56:39.774,PL,80.211.253.163,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
1,-0.014012322009572142,0.6950575916645548,-4324475583306591935,2020-02-03 12:56:40.012,NO,51.175.146.247,622.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.19472380666466524,3470,38.88888888888889
0,0.008063046418474551,0.6183765059506904,5207807910498372071,2020-02-03 12:56:40.553,NO,81.166.23.48,626.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.029684788267921203,0.5432711392862767,-4324475583306591935,2020-02-03 12:56:41.732,IR,185.124.113.248,0.0,mobile,firefox,macos,12,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.07954613090972462,0.37007258536919485,-4421590222091372105,2020-02-03 12:56:43.696,NO,109.247.199.15,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.11126858532685124,0.25988134420633635,6583326885602029487,2020-02-03 12:56:45.133,US,170.39.78.202,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.10700747142933925,0.27468276602978936,-3121397437087202645,2020-02-03 12:56:45.834,PL,91.227.123.86,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.14139183473887784,0.1552451077751008,-5180418108068744021,2020-02-03 12:56:45.860,AU,188.116.36.69,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.11016879148001651,0.2637015923943381,-3750887283802423006,2020-02-03 12:56:45.894,BR,138.186.0.26,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.05074040198863228,0.47013227749384734,-8519923611003117494,2020-02-03 12:56:46.204,NO,81.167.141.41,0.0,mobile,other,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11133589617151346,0.2596475329942681,-2934716934771972069,2020-02-03 12:56:46.454,BR,187.0.73.170,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.08850649142546052,0.33894784219791774,5085368699876035002,2020-02-03 12:56:46.897,NO,46.212.144.18,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.004068911751578419,0.6605181230814341,-1344483942023324372,2020-02-03 12:56:47.641,PK,116.206.164.123,1019.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.7758715495436049,6,16.666666666666664
0,0.11126858532685124,0.25988134420633635,-7657509934025901478,2020-02-03 12:56:48.109,PL,176.107.132.13,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.08635183536527535,0.3464322638769256,-4324475583306591935,2020-02-03 12:56:48.163,US,199.26.84.3,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.10077282892294753,0.2963394445122436,-355635935315882995,2020-02-03 12:56:48.440,FR,10.2.183.74,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,2,0.0
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:48.651,PH,45.124.56.119,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.061484955679928066,0.43280995396185573,-2768053748063847564,2020-02-03 12:56:48.851,NO,10.0.159.199,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.10700747142933925,0.27468276602978936,4355210870225907155,2020-02-03 12:56:48.947,DE,185.161.200.171,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.08850649142546052,0.33894784219791774,-5125634165856857666,2020-02-03 12:56:50.214,UA,195.34.90.128,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:50.278,NO,109.247.162.157,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.06215903087243069,0.43046848374891866,6551122809705751394,2020-02-03 12:56:51.531,NO,141.0.78.42,0.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12687598493651575,0.205667420160625,4674018385072310328,2020-02-03 12:56:51.643,US,196.196.230.178,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:52.057,BR,79.161.191.30,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.08850649142546052,0.33894784219791774,6009618007311745238,2020-02-03 12:56:53.399,US,199.26.84.131,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.010543752852775867,0.6097595144227974,7326417155978806516,2020-02-03 12:56:53.805,NO,82.147.54.56,534.0,mobile,safari,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.044722719141323794,2,5.555555555555555
0,0.11016879148001651,0.2637015923943381,-5391610828894325773,2020-02-03 12:56:54.873,NO,213.162.238.139,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.04475043360411057,0.49093905499402646,6801044832990414040,2020-02-03 12:56:55.093,PL,80.211.254.146,0.0,mobile,chrome,android,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.017483842936659832,0.5856523904887696,5483971821854404030,2020-02-03 12:56:55.248,NO,10.0.8.75,626.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.01726844583987441,5,0.0
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:56:55.684,BR,79.161.191.30,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.03763816854891977,0.5156442465786847,-4324475583306591935,2020-02-03 12:56:56.167,PL,193.41.173.51,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.11016879148001651,0.2637015923943381,-5564028611377376694,2020-02-03 12:56:56.343,NO,84.208.213.101,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.026244591117450033,0.5552210215012761,6103030382293081872,2020-02-03 12:56:57.340,NO,51.174.171.213,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.05343423669816949,0.4607749627593596,-4324475583306591935,2020-02-03 12:56:58.230,NO,10.0.117.55,0.0,mobile,chrome,linux,12,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.061484955679928066,0.43280995396185573,-2301082361528673885,2020-02-03 12:56:59.037,NO,10.0.160.77,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.11016879148001651,0.2637015923943381,-3886349979871369498,2020-02-03 12:56:59.743,BR,187.62.55.3,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11762916098174275,0.23778722384897977,-4324475583306591935,2020-02-03 12:56:59.850,US,209.236.125.220,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.11016879148001651,0.2637015923943381,4296092435402970378,2020-02-03 12:57:00.431,NO,158.149.43.99,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.1372763548662263,0.16954065468282686,1986067134429228389,2020-02-03 12:57:00.524,PL,185.19.118.97,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,5,5.555555555555555
0,0.04475043360411057,0.49093905499402646,6801044832990414040,2020-02-03 12:57:01.014,PL,80.211.254.146,0.0,mobile,chrome,android,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,7,5.555555555555555
0,0.03763816854891977,0.5156442465786847,-4324475583306591935,2020-02-03 12:57:01.257,NO,62.73.239.156,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
1,-0.012929926945302705,0.6912977799554076,-4324475583306591935,2020-02-03 12:57:02.130,NO,152.93.71.150,0.0,desktop,chrome,other,12,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.12057652350434678,0.22754925391600733,-4324475583306591935,2020-02-03 12:57:02.473,UA,146.120.170.179,0.0,mobile,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.08131268215710741,0.3639362860788785,-6339856035398162689,2020-02-03 12:57:02.713,NO,80.203.47.250,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.11016879148001651,0.2637015923943381,5161413629633246306,2020-02-03 12:57:03.126,NO,77.106.148.53,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11016879148001651,0.2637015923943381,2270353585640971702,2020-02-03 12:57:03.882,NO,46.249.239.87,0.0,desktop,chrome,macos,12,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.033210968471893754,0.7617460847588342,-6482916632718091094,2020-02-03 12:57:06.046,NO,10.0.64.44,529.0,mobile,firefox,macos,12,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
